video_path,relative_path,label,label_name,manipulation_type,identity_group,frame_count,width,height,file_size_mb,split
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\495_512.mp4,Face2Face/495_512.mp4,1,FAKE,Face2Face,Face2Face_495_512,750,640,480,1.41,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\496_417.mp4,Face2Face/496_417.mp4,1,FAKE,Face2Face,Face2Face_496_417,861,640,480,1.19,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\497_403.mp4,Face2Face/497_403.mp4,1,FAKE,Face2Face,Face2Face_497_403,707,832,480,1.5,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\498_433.mp4,Face2Face/498_433.mp4,1,FAKE,Face2Face,Face2Face_498_433,532,832,480,1.45,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\500_592.mp4,Face2Face/500_592.mp4,1,FAKE,Face2Face,Face2Face_500_592,383,1920,1080,3.46,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\501_326.mp4,Face2Face/501_326.mp4,1,FAKE,Face2Face,Face2Face_501_326,914,576,480,1.19,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\502_504.mp4,Face2Face/502_504.mp4,1,FAKE,Face2Face,Face2Face_502_504,317,1280,720,1.67,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\503_756.mp4,Face2Face/503_756.mp4,1,FAKE,Face2Face,Face2Face_503_756,570,640,480,0.74,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\504_502.mp4,Face2Face/504_502.mp4,1,FAKE,Face2Face,Face2Face_504_502,317,1280,720,1.01,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\505_600.mp4,Face2Face/505_600.mp4,1,FAKE,Face2Face,Face2Face_505_600,388,640,480,0.33,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\506_478.mp4,Face2Face/506_478.mp4,1,FAKE,Face2Face,Face2Face_506_478,749,832,480,1.39,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\507_418.mp4,Face2Face/507_418.mp4,1,FAKE,Face2Face,Face2Face_507_418,319,1920,1080,4.93,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\508_831.mp4,Face2Face/508_831.mp4,1,FAKE,Face2Face,Face2Face_508_831,327,1920,1080,2.37,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\509_525.mp4,Face2Face/509_525.mp4,1,FAKE,Face2Face,Face2Face_509_525,517,640,480,1.81,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\510_528.mp4,Face2Face/510_528.mp4,1,FAKE,Face2Face,Face2Face_510_528,377,832,480,1.58,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\511_472.mp4,Face2Face/511_472.mp4,1,FAKE,Face2Face,Face2Face_511_472,479,640,480,0.84,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\512_495.mp4,Face2Face/512_495.mp4,1,FAKE,Face2Face,Face2Face_512_495,573,640,480,1.14,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\513_305.mp4,Face2Face/513_305.mp4,1,FAKE,Face2Face,Face2Face_513_305,843,1280,720,4.68,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\514_443.mp4,Face2Face/514_443.mp4,1,FAKE,Face2Face,Face2Face_514_443,1146,640,480,2.53,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\515_519.mp4,Face2Face/515_519.mp4,1,FAKE,Face2Face,Face2Face_515_519,751,640,480,1.83,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\516_555.mp4,Face2Face/516_555.mp4,1,FAKE,Face2Face,Face2Face_516_555,572,1920,1080,4.94,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\517_521.mp4,Face2Face/517_521.mp4,1,FAKE,Face2Face,Face2Face_517_521,304,640,480,0.51,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\518_131.mp4,Face2Face/518_131.mp4,1,FAKE,Face2Face,Face2Face_518_131,306,832,480,0.75,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\519_515.mp4,Face2Face/519_515.mp4,1,FAKE,Face2Face,Face2Face_519_515,766,640,480,2.25,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\520_542.mp4,Face2Face/520_542.mp4,1,FAKE,Face2Face,Face2Face_520_542,320,1280,720,1.35,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\522_337.mp4,Face2Face/522_337.mp4,1,FAKE,Face2Face,Face2Face_522_337,331,576,480,0.49,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\523_541.mp4,Face2Face/523_541.mp4,1,FAKE,Face2Face,Face2Face_523_541,390,832,480,0.86,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\524_580.mp4,Face2Face/524_580.mp4,1,FAKE,Face2Face,Face2Face_524_580,292,832,480,0.48,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\525_509.mp4,Face2Face/525_509.mp4,1,FAKE,Face2Face,Face2Face_525_509,563,832,480,0.62,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\526_436.mp4,Face2Face/526_436.mp4,1,FAKE,Face2Face,Face2Face_526_436,518,1280,720,1.84,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\527_454.mp4,Face2Face/527_454.mp4,1,FAKE,Face2Face,Face2Face_527_454,384,1280,720,0.93,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\528_510.mp4,Face2Face/528_510.mp4,1,FAKE,Face2Face,Face2Face_528_510,340,704,480,1.13,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\529_633.mp4,Face2Face/529_633.mp4,1,FAKE,Face2Face,Face2Face_529_633,512,1920,1080,4.75,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\530_594.mp4,Face2Face/530_594.mp4,1,FAKE,Face2Face,Face2Face_530_594,294,1280,720,1.56,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\532_544.mp4,Face2Face/532_544.mp4,1,FAKE,Face2Face,Face2Face_532_544,355,1280,720,1.12,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\533_450.mp4,Face2Face/533_450.mp4,1,FAKE,Face2Face,Face2Face_533_450,774,1920,1080,4.93,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\534_490.mp4,Face2Face/534_490.mp4,1,FAKE,Face2Face,Face2Face_534_490,635,1280,720,2.67,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\535_587.mp4,Face2Face/535_587.mp4,1,FAKE,Face2Face,Face2Face_535_587,626,640,480,0.81,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\536_540.mp4,Face2Face/536_540.mp4,1,FAKE,Face2Face,Face2Face_536_540,957,1280,720,3.18,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\537_563.mp4,Face2Face/537_563.mp4,1,FAKE,Face2Face,Face2Face_537_563,390,1280,720,2.0,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\538_493.mp4,Face2Face/538_493.mp4,1,FAKE,Face2Face,Face2Face_538_493,395,832,480,0.72,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\539_499.mp4,Face2Face/539_499.mp4,1,FAKE,Face2Face,Face2Face_539_499,514,640,480,0.68,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\540_536.mp4,Face2Face/540_536.mp4,1,FAKE,Face2Face,Face2Face_540_536,603,1280,720,1.6,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\541_523.mp4,Face2Face/541_523.mp4,1,FAKE,Face2Face,Face2Face_541_523,375,640,480,0.39,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\543_559.mp4,Face2Face/543_559.mp4,1,FAKE,Face2Face,Face2Face_543_559,334,640,480,0.6,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\545_553.mp4,Face2Face/545_553.mp4,1,FAKE,Face2Face,Face2Face_545_553,364,640,480,0.81,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\546_621.mp4,Face2Face/546_621.mp4,1,FAKE,Face2Face,Face2Face_546_621,370,832,480,0.56,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\547_574.mp4,Face2Face/547_574.mp4,1,FAKE,Face2Face,Face2Face_547_574,507,1920,1080,3.79,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\548_632.mp4,Face2Face/548_632.mp4,1,FAKE,Face2Face,Face2Face_548_632,427,1280,720,1.83,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\550_452.mp4,Face2Face/550_452.mp4,1,FAKE,Face2Face,Face2Face_550_452,606,640,480,0.82,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\552_851.mp4,Face2Face/552_851.mp4,1,FAKE,Face2Face,Face2Face_552_851,833,1280,720,3.42,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\553_545.mp4,Face2Face/553_545.mp4,1,FAKE,Face2Face,Face2Face_553_545,436,640,480,0.61,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\554_572.mp4,Face2Face/554_572.mp4,1,FAKE,Face2Face,Face2Face_554_572,347,1280,720,1.1,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\555_516.mp4,Face2Face/555_516.mp4,1,FAKE,Face2Face,Face2Face_555_516,354,1920,1080,4.2,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\556_588.mp4,Face2Face/556_588.mp4,1,FAKE,Face2Face,Face2Face_556_588,544,640,480,0.74,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\560_557.mp4,Face2Face/560_557.mp4,1,FAKE,Face2Face,Face2Face_560_557,509,640,480,0.58,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\561_998.mp4,Face2Face/561_998.mp4,1,FAKE,Face2Face,Face2Face_561_998,344,1920,1080,2.53,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\562_626.mp4,Face2Face/562_626.mp4,1,FAKE,Face2Face,Face2Face_562_626,975,1280,720,6.29,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\563_537.mp4,Face2Face/563_537.mp4,1,FAKE,Face2Face,Face2Face_563_537,385,640,480,0.59,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\564_971.mp4,Face2Face/564_971.mp4,1,FAKE,Face2Face,Face2Face_564_971,354,1920,1080,2.17,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\569_921.mp4,Face2Face/569_921.mp4,1,FAKE,Face2Face,Face2Face_569_921,296,1920,1080,2.72,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\570_624.mp4,Face2Face/570_624.mp4,1,FAKE,Face2Face,Face2Face_570_624,350,1280,720,1.48,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\571_746.mp4,Face2Face/571_746.mp4,1,FAKE,Face2Face,Face2Face_571_746,493,1280,720,2.48,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\572_554.mp4,Face2Face/572_554.mp4,1,FAKE,Face2Face,Face2Face_572_554,828,1280,720,3.3,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\576_155.mp4,Face2Face/576_155.mp4,1,FAKE,Face2Face,Face2Face_576_155,829,1280,720,5.2,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\579_701.mp4,Face2Face/579_701.mp4,1,FAKE,Face2Face,Face2Face_579_701,393,1920,1080,2.74,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\580_524.mp4,Face2Face/580_524.mp4,1,FAKE,Face2Face,Face2Face_580_524,527,1280,720,1.88,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\581_697.mp4,Face2Face/581_697.mp4,1,FAKE,Face2Face,Face2Face_581_697,465,1920,1080,5.32,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\583_558.mp4,Face2Face/583_558.mp4,1,FAKE,Face2Face,Face2Face_583_558,535,1280,720,1.87,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\586_223.mp4,Face2Face/586_223.mp4,1,FAKE,Face2Face,Face2Face_586_223,336,1920,1080,3.07,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\587_535.mp4,Face2Face/587_535.mp4,1,FAKE,Face2Face,Face2Face_587_535,667,640,480,0.94,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\588_556.mp4,Face2Face/588_556.mp4,1,FAKE,Face2Face,Face2Face_588_556,372,832,480,0.61,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\589_565.mp4,Face2Face/589_565.mp4,1,FAKE,Face2Face,Face2Face_589_565,430,640,480,0.92,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\590_034.mp4,Face2Face/590_034.mp4,1,FAKE,Face2Face,Face2Face_590_034,407,1920,1080,4.23,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\591_605.mp4,Face2Face/591_605.mp4,1,FAKE,Face2Face,Face2Face_591_605,664,1280,720,3.25,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\592_500.mp4,Face2Face/592_500.mp4,1,FAKE,Face2Face,Face2Face_592_500,292,832,480,0.39,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\593_577.mp4,Face2Face/593_577.mp4,1,FAKE,Face2Face,Face2Face_593_577,344,1920,1080,2.56,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\595_597.mp4,Face2Face/595_597.mp4,1,FAKE,Face2Face,Face2Face_595_597,297,1280,720,1.07,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\596_609.mp4,Face2Face/596_609.mp4,1,FAKE,Face2Face,Face2Face_596_609,489,576,480,0.93,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\598_178.mp4,Face2Face/598_178.mp4,1,FAKE,Face2Face,Face2Face_598_178,521,640,480,0.49,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\599_585.mp4,Face2Face/599_585.mp4,1,FAKE,Face2Face,Face2Face_599_585,359,1280,720,1.78,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\602_397.mp4,Face2Face/602_397.mp4,1,FAKE,Face2Face,Face2Face_602_397,355,1920,1080,3.28,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\603_575.mp4,Face2Face/603_575.mp4,1,FAKE,Face2Face,Face2Face_603_575,557,1280,720,2.48,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\604_703.mp4,Face2Face/604_703.mp4,1,FAKE,Face2Face,Face2Face_604_703,375,1280,720,1.14,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\605_591.mp4,Face2Face/605_591.mp4,1,FAKE,Face2Face,Face2Face_605_591,541,832,480,0.85,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\606_567.mp4,Face2Face/606_567.mp4,1,FAKE,Face2Face,Face2Face_606_567,340,832,480,0.48,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\607_683.mp4,Face2Face/607_683.mp4,1,FAKE,Face2Face,Face2Face_607_683,302,1920,1080,2.52,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\608_675.mp4,Face2Face/608_675.mp4,1,FAKE,Face2Face,Face2Face_608_675,421,576,480,0.59,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\609_596.mp4,Face2Face/609_596.mp4,1,FAKE,Face2Face,Face2Face_609_596,557,576,480,1.69,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\610_692.mp4,Face2Face/610_692.mp4,1,FAKE,Face2Face,Face2Face_610_692,354,1280,720,1.72,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\612_702.mp4,Face2Face/612_702.mp4,1,FAKE,Face2Face,Face2Face_612_702,749,1280,720,3.64,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\613_685.mp4,Face2Face/613_685.mp4,1,FAKE,Face2Face,Face2Face_613_685,522,1280,720,1.45,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\Face2Face\616_614.mp4,Face2Face/616_614.mp4,1,FAKE,Face2Face,Face2Face_616_614,507,640,480,1.13,train
